fSalesPrimaryKey,ProductID,SalesRepID,Location,Date,Units,PercentOfStandardCost,RevenueDiscount
26862,9,7,GermanyFrankfurt,42438,17,0.978,0.01
26863,7,5,GermanyBerlin,42438,16,0.978,0.01
26864,5,6,GermanyDresden,42438,14,0.978,0.01
26865,9,7,GermanyFrankfurt,42438,13,0.978,0.01
26866,1,5,GermanyBerlin,42438,10,0.978,0
26867,7,7,GermanyFrankfurt,42438,7,0.978,0
26868,6,7,GermanyFrankfurt,42438,6,0.978,0
26869,9,7,GermanyFrankfurt,42438,4,0.978,0
26870,9,5,GermanyBerlin,42438,3,0.978,0
26871,2,5,GermanyBerlin,42438,1,0.978,0
26872,8,5,GermanyBerlin,42439,146,0.975,0.55
26873,4,7,GermanyFrankfurt,42439,143,0.975,0.55
26874,1,4,GermanyFrankfurt,42439,137,0.975,0.55
26875,11,7,GermanyFrankfurt,42439,137,0.975,0.55
26876,1,4,GermanyFrankfurt,42439,136,0.975,0.55
26877,8,5,GermanyBerlin,42439,136,0.975,0.55
26878,7,3,Czech republicOstrava,42439,128,0.975,0.55
26879,4,7,GermanyFrankfurt,42439,126,0.975,0.55
26880,7,6,GermanyDresden,42439,117,0.975,0.55
26881,8,7,GermanyFrankfurt,42439,112,0.975,0.55
26882,10,7,GermanyFrankfurt,42439,109,0.975,0.55
26883,11,7,GermanyFrankfurt,42439,101,0.975,0.55
26884,2,7,GermanyFrankfurt,42439,97,0.975,0.4
26885,10,7,GermanyFrankfurt,42439,94,0.975,0.4
26886,11,4,GermanyFrankfurt,42439,91,0.975,0.4
26887,7,7,GermanyFrankfurt,42439,91,0.975,0.4
26888,9,4,GermanyFrankfurt,42439,89,0.975,0.4
26889,8,5,GermanyBerlin,42439,76,0.975,0.4
26890,1,1,Czech republicPrague,42439,64,0.975,0.15
26891,2,6,GermanyDresden,42439,63,0.975,0.15
26892,10,5,GermanyBerlin,42439,60,0.975,0.15
26893,11,5,GermanyBerlin,42439,60,0.975,0.15
26894,3,2,DenmarkCopenhagen,42439,57,0.975,0.15
26895,9,4,GermanyFrankfurt,42439,54,0.975,0.15
26896,3,5,GermanyBerlin,42439,50,0.975,0.15
26897,6,7,GermanyFrankfurt,42439,46,0.975,0.15
26898,9,2,DenmarkCopenhagen,42439,33,0.975,0.15
26899,10,4,GermanyFrankfurt,42439,31,0.975,0.15
26900,2,3,Czech republicBrno,42439,30,0.975,0.15
26901,5,5,GermanyBerlin,42439,30,0.975,0.15
26902,9,1,Czech republicPrague,42439,29,0.975,0.15
26903,2,7,GermanyFrankfurt,42439,17,0.975,0.01
26904,8,7,GermanyFrankfurt,42439,12,0.975,0.01
26905,8,5,GermanyBerlin,42439,9,0.975,0
26906,5,7,GermanyFrankfurt,42439,8,0.975,0
26907,3,2,DenmarkCopenhagen,42439,4,0.975,0
26908,5,4,GermanyFrankfurt,42440,148,0.979,0.55
26909,4,5,GermanyBerlin,42440,141,0.979,0.55
26910,5,1,Czech republicPrague,42440,136,0.979,0.55
26911,11,2,DenmarkCopenhagen,42440,133,0.979,0.55
26912,11,4,GermanyFrankfurt,42440,132,0.979,0.55
26913,10,5,GermanyBerlin,42440,131,0.979,0.55
26914,3,2,DenmarkCopenhagen,42440,124,0.979,0.55
26915,10,6,GermanyDresden,42440,119,0.979,0.55
26916,8,7,GermanyFrankfurt,42440,119,0.979,0.55
26917,9,5,GermanyBerlin,42440,118,0.979,0.55
26918,5,1,Czech republicPrague,42440,117,0.979,0.55
26919,1,4,GermanyFrankfurt,42440,104,0.979,0.55
26920,11,5,GermanyBerlin,42440,104,0.979,0.55
26921,9,5,GermanyBerlin,42440,102,0.979,0.55
26922,11,4,GermanyFrankfurt,42440,96,0.979,0.4
26923,3,1,Czech republicPrague,42440,96,0.979,0.4
26924,4,6,GermanyDresden,42440,95,0.979,0.4
26925,4,4,GermanyFrankfurt,42440,88,0.979,0.4
26926,6,7,GermanyFrankfurt,42440,88,0.979,0.4
26927,8,1,Czech republicPrague,42440,83,0.979,0.4
26928,9,5,GermanyBerlin,42440,79,0.979,0.4
26929,5,7,GermanyFrankfurt,42440,78,0.979,0.4
26930,11,2,DenmarkCopenhagen,42440,72,0.979,0.15
26931,7,1,Czech republicPrague,42440,66,0.979,0.15
26932,9,3,Czech republicOstrava,42440,64,0.979,0.15
26933,8,5,GermanyBerlin,42440,60,0.979,0.15
26934,2,7,GermanyFrankfurt,42440,59,0.979,0.15
26935,2,3,Czech republicBrno,42440,56,0.979,0.15
26936,6,5,GermanyBerlin,42440,53,0.979,0.15
26937,4,6,GermanyDresden,42440,46,0.979,0.15
26938,7,7,GermanyFrankfurt,42440,37,0.979,0.15
26939,5,7,GermanyFrankfurt,42440,27,0.979,0.15
26940,6,5,GermanyBerlin,42440,26,0.979,0.15
26941,2,6,GermanyDresden,42440,23,0.979,0.01
26942,8,5,GermanyBerlin,42440,23,0.979,0.01
26943,3,3,Czech republicBrno,42440,19,0.979,0.01
26944,1,5,GermanyBerlin,42440,18,0.979,0.01
26945,3,7,GermanyFrankfurt,42440,18,0.979,0.01
26946,9,3,Czech republicOstrava,42440,18,0.979,0.01
26947,6,7,GermanyFrankfurt,42440,17,0.979,0.01
26948,9,7,GermanyFrankfurt,42440,13,0.979,0.01
26949,3,3,Czech republicBrno,42440,13,0.979,0.01
26950,7,5,GermanyBerlin,42440,7,0.979,0
26951,7,4,GermanyFrankfurt,42440,5,0.979,0
26952,4,6,GermanyDresden,42440,1,0.979,0
26953,3,7,GermanyFrankfurt,42441,148,0.979,0.55
26954,3,3,Czech republicBrno,42441,145,0.979,0.55
26955,8,3,Czech republicOstrava,42441,142,0.979,0.55
26956,6,7,GermanyFrankfurt,42441,142,0.979,0.55
26957,1,3,Czech republicBrno,42441,140,0.979,0.55
26958,9,6,GermanyDresden,42441,133,0.979,0.55
26959,4,7,GermanyFrankfurt,42441,129,0.979,0.55
26960,4,5,GermanyBerlin,42441,127,0.979,0.55
26961,3,1,Czech republicPrague,42441,119,0.979,0.55
26962,4,7,GermanyFrankfurt,42441,113,0.979,0.55
26963,5,5,GermanyBerlin,42441,108,0.979,0.55
26964,5,3,Czech republicBrno,42441,107,0.979,0.55
26965,1,4,GermanyFrankfurt,42441,104,0.979,0.55
26966,10,5,GermanyBerlin,42441,104,0.979,0.55
26967,10,7,GermanyFrankfurt,42441,102,0.979,0.55
26968,8,3,Czech republicOstrava,42441,102,0.979,0.55
26969,4,5,GermanyBerlin,42441,101,0.979,0.55
26970,10,5,GermanyBerlin,42441,95,0.979,0.4
26971,4,6,GermanyDresden,42441,90,0.979,0.4
26972,7,5,GermanyBerlin,42441,87,0.979,0.4
26973,3,7,GermanyFrankfurt,42441,85,0.979,0.4
26974,2,6,GermanyDresden,42441,85,0.979,0.4
26975,6,5,GermanyBerlin,42441,78,0.979,0.4
26976,5,6,GermanyDresden,42441,77,0.979,0.4
26977,5,6,GermanyDresden,42441,70,0.979,0.15
26978,1,5,GermanyBerlin,42441,69,0.979,0.15
26979,4,7,GermanyFrankfurt,42441,67,0.979,0.15
26980,1,7,GermanyFrankfurt,42441,66,0.979,0.15
26981,3,5,GermanyBerlin,42441,62,0.979,0.15
26982,4,3,Czech republicBrno,42441,58,0.979,0.15
26983,5,7,GermanyFrankfurt,42441,53,0.979,0.15
26984,9,5,GermanyBerlin,42441,47,0.979,0.15
26985,7,5,GermanyBerlin,42441,47,0.979,0.15
26986,3,1,Czech republicPrague,42441,42,0.979,0.15
26987,3,7,GermanyFrankfurt,42441,41,0.979,0.15
26988,7,7,GermanyFrankfurt,42441,40,0.979,0.15
26989,9,5,GermanyBerlin,42441,39,0.979,0.15
26990,7,5,GermanyBerlin,42441,36,0.979,0.15
26991,3,1,Czech republicPrague,42441,32,0.979,0.15
26992,5,2,DenmarkCopenhagen,42441,32,0.979,0.15
26993,4,5,GermanyBerlin,42441,30,0.979,0.15
26994,5,5,GermanyBerlin,42441,26,0.979,0.15
26995,5,1,Czech republicPrague,42441,25,0.979,0.01
26996,8,5,GermanyBerlin,42441,20,0.979,0.01
26997,8,1,Czech republicPrague,42441,19,0.979,0.01
26998,3,4,GermanyFrankfurt,42441,18,0.979,0.01
26999,6,5,GermanyBerlin,42441,13,0.979,0.01
27000,1,1,Czech republicPrague,42441,11,0.979,0.01
27001,9,5,GermanyBerlin,42441,11,0.979,0.01
27002,1,7,GermanyFrankfurt,42441,10,0.979,0
27003,5,3,Czech republicBrno,42444,144,0.976,0.55
27004,6,5,GermanyBerlin,42444,144,0.976,0.55
27005,4,7,GermanyFrankfurt,42444,141,0.976,0.55
27006,9,5,GermanyBerlin,42444,139,0.976,0.55
27007,1,5,GermanyBerlin,42444,134,0.976,0.55
27008,7,7,GermanyFrankfurt,42444,131,0.976,0.55
27009,9,5,GermanyBerlin,42444,129,0.976,0.55
27010,7,3,Czech republicOstrava,42444,121,0.976,0.55
27011,5,2,DenmarkCopenhagen,42444,118,0.976,0.55
27012,10,7,GermanyFrankfurt,42444,116,0.976,0.55
27013,7,5,GermanyBerlin,42444,116,0.976,0.55
27014,2,5,GermanyBerlin,42444,112,0.976,0.55
27015,1,5,GermanyBerlin,42444,110,0.976,0.55
27016,7,5,GermanyBerlin,42444,110,0.976,0.55
27017,3,3,Czech republicBrno,42444,103,0.976,0.55
27018,10,5,GermanyBerlin,42444,100,0.976,0.55
27019,7,4,GermanyFrankfurt,42444,94,0.976,0.4
27020,11,6,GermanyDresden,42444,92,0.976,0.4
27021,5,7,GermanyFrankfurt,42444,89,0.976,0.4
27022,2,5,GermanyBerlin,42444,88,0.976,0.4
27023,8,7,GermanyFrankfurt,42444,86,0.976,0.4
27024,2,5,GermanyBerlin,42444,85,0.976,0.4
27025,2,2,DenmarkCopenhagen,42444,84,0.976,0.4
27026,11,4,GermanyFrankfurt,42444,81,0.976,0.4
27027,6,5,GermanyBerlin,42444,78,0.976,0.4
27028,11,3,Czech republicOstrava,42444,72,0.976,0.15
27029,3,5,GermanyBerlin,42444,64,0.976,0.15
27030,11,7,GermanyFrankfurt,42444,64,0.976,0.15
27031,2,5,GermanyBerlin,42444,61,0.976,0.15
27032,5,4,GermanyFrankfurt,42444,59,0.976,0.15
27033,3,7,GermanyFrankfurt,42444,57,0.976,0.15
27034,8,6,GermanyDresden,42444,53,0.976,0.15
27035,10,7,GermanyFrankfurt,42444,52,0.976,0.15
27036,11,3,Czech republicOstrava,42444,47,0.976,0.15
27037,8,2,DenmarkCopenhagen,42444,47,0.976,0.15
27038,4,5,GermanyBerlin,42444,44,0.976,0.15
27039,1,5,GermanyBerlin,42444,40,0.976,0.15
27040,9,5,GermanyBerlin,42444,31,0.976,0.15
27041,8,7,GermanyFrankfurt,42444,27,0.976,0.15
27042,6,6,GermanyDresden,42444,25,0.976,0.01
27043,11,7,GermanyFrankfurt,42444,23,0.976,0.01
27044,3,5,GermanyBerlin,42444,15,0.976,0.01
27045,1,1,Czech republicPrague,42444,15,0.976,0.01
27046,1,5,GermanyBerlin,42444,13,0.976,0.01
27047,11,1,Czech republicPrague,42444,7,0.976,0
27048,6,3,Czech republicBrno,42444,5,0.976,0
27049,9,5,GermanyBerlin,42445,147,0.977,0.55
27050,7,6,GermanyDresden,42445,145,0.977,0.55
27051,7,5,GermanyBerlin,42445,141,0.977,0.55
27052,8,7,GermanyFrankfurt,42445,137,0.977,0.55
27053,5,7,GermanyFrankfurt,42445,133,0.977,0.55
27054,10,3,Czech republicOstrava,42445,132,0.977,0.55
27055,10,5,GermanyBerlin,42445,130,0.977,0.55
27056,1,5,GermanyBerlin,42445,128,0.977,0.55
27057,6,4,GermanyFrankfurt,42445,127,0.977,0.55
27058,2,7,GermanyFrankfurt,42445,114,0.977,0.55
27059,7,1,Czech republicPrague,42445,112,0.977,0.55
27060,6,5,GermanyBerlin,42445,101,0.977,0.55
27061,10,5,GermanyBerlin,42445,100,0.977,0.55
27062,4,7,GermanyFrankfurt,42445,96,0.977,0.4
27063,10,2,DenmarkCopenhagen,42445,89,0.977,0.4
27064,9,7,GermanyFrankfurt,42445,88,0.977,0.4
27065,6,5,GermanyBerlin,42445,86,0.977,0.4
27066,1,5,GermanyBerlin,42445,85,0.977,0.4
27067,2,7,GermanyFrankfurt,42445,84,0.977,0.4
27068,11,7,GermanyFrankfurt,42445,78,0.977,0.4
27069,9,4,GermanyFrankfurt,42445,72,0.977,0.15
27070,5,7,GermanyFrankfurt,42445,70,0.977,0.15
27071,7,3,Czech republicOstrava,42445,66,0.977,0.15
27072,5,3,Czech republicBrno,42445,51,0.977,0.15
27073,2,6,GermanyDresden,42445,51,0.977,0.15
27074,10,5,GermanyBerlin,42445,50,0.977,0.15
27075,9,3,Czech republicOstrava,42445,48,0.977,0.15
27076,3,1,Czech republicPrague,42445,48,0.977,0.15
27077,10,5,GermanyBerlin,42445,48,0.977,0.15
27078,11,5,GermanyBerlin,42445,45,0.977,0.15
27079,6,4,GermanyFrankfurt,42445,45,0.977,0.15
27080,10,5,GermanyBerlin,42445,42,0.977,0.15
27081,6,5,GermanyBerlin,42445,41,0.977,0.15
27082,4,7,GermanyFrankfurt,42445,33,0.977,0.15
27083,11,2,DenmarkCopenhagen,42445,30,0.977,0.15
27084,7,7,GermanyFrankfurt,42445,28,0.977,0.15
27085,11,5,GermanyBerlin,42445,26,0.977,0.15
27086,10,4,GermanyFrankfurt,42445,22,0.977,0.01
27087,2,5,GermanyBerlin,42445,18,0.977,0.01
27088,5,2,DenmarkCopenhagen,42445,16,0.977,0.01
27089,1,3,Czech republicBrno,42445,13,0.977,0.01
27090,1,7,GermanyFrankfurt,42445,8,0.977,0
27091,11,7,GermanyFrankfurt,42445,5,0.977,0
27092,3,5,GermanyBerlin,42445,3,0.977,0
27093,6,7,GermanyFrankfurt,42445,3,0.977,0
27094,1,7,GermanyFrankfurt,42445,2,0.977,0
27095,6,5,GermanyBerlin,42446,150,0.978,0.55
27096,11,5,GermanyBerlin,42446,145,0.978,0.55
27097,10,7,GermanyFrankfurt,42446,138,0.978,0.55
27098,5,5,GermanyBerlin,42446,131,0.978,0.55
27099,3,7,GermanyFrankfurt,42446,129,0.978,0.55
27100,2,5,GermanyBerlin,42446,126,0.978,0.55
27101,4,7,GermanyFrankfurt,42446,122,0.978,0.55
27102,1,6,GermanyDresden,42446,117,0.978,0.55
27103,4,7,GermanyFrankfurt,42446,114,0.978,0.55
27104,3,4,GermanyFrankfurt,42446,110,0.978,0.55
27105,5,4,GermanyFrankfurt,42446,110,0.978,0.55
27106,7,1,Czech republicPrague,42446,110,0.978,0.55
27107,9,2,DenmarkCopenhagen,42446,108,0.978,0.55
27108,7,7,GermanyFrankfurt,42446,105,0.978,0.55
27109,9,3,Czech republicOstrava,42446,98,0.978,0.4
27110,4,6,GermanyDresden,42446,96,0.978,0.4
27111,11,2,DenmarkCopenhagen,42446,77,0.978,0.4
27112,4,5,GermanyBerlin,42446,76,0.978,0.4
27113,5,3,Czech republicBrno,42446,76,0.978,0.4
27114,11,5,GermanyBerlin,42446,75,0.978,0.15
27115,1,1,Czech republicPrague,42446,72,0.978,0.15
27116,5,7,GermanyFrankfurt,42446,70,0.978,0.15
27117,3,6,GermanyDresden,42446,66,0.978,0.15
27118,1,7,GermanyFrankfurt,42446,65,0.978,0.15
27119,9,2,DenmarkCopenhagen,42446,62,0.978,0.15
27120,11,7,GermanyFrankfurt,42446,61,0.978,0.15
27121,11,5,GermanyBerlin,42446,53,0.978,0.15
27122,9,5,GermanyBerlin,42446,51,0.978,0.15
27123,7,3,Czech republicOstrava,42446,51,0.978,0.15
27124,4,1,Czech republicPrague,42446,48,0.978,0.15
27125,2,3,Czech republicBrno,42446,46,0.978,0.15
27126,2,7,GermanyFrankfurt,42446,45,0.978,0.15
27127,3,7,GermanyFrankfurt,42446,43,0.978,0.15
27128,9,2,DenmarkCopenhagen,42446,40,0.978,0.15
27129,6,4,GermanyFrankfurt,42446,29,0.978,0.15
27130,5,5,GermanyBerlin,42446,29,0.978,0.15
27131,2,7,GermanyFrankfurt,42446,28,0.978,0.15
27132,2,5,GermanyBerlin,42446,21,0.978,0.01
27133,2,5,GermanyBerlin,42446,17,0.978,0.01
27134,10,3,Czech republicOstrava,42446,16,0.978,0.01
27135,3,4,GermanyFrankfurt,42446,13,0.978,0.01
27136,1,3,Czech republicBrno,42446,11,0.978,0.01
27137,5,7,GermanyFrankfurt,42446,8,0.978,0
27138,11,2,DenmarkCopenhagen,42446,8,0.978,0
27139,1,5,GermanyBerlin,42446,8,0.978,0
27140,10,3,Czech republicOstrava,42446,7,0.978,0
27141,11,5,GermanyBerlin,42446,7,0.978,0
27142,11,6,GermanyDresden,42446,6,0.978,0
27143,3,5,GermanyBerlin,42446,1,0.978,0
27144,3,4,GermanyFrankfurt,42447,145,0.98,0.55
27145,6,5,GermanyBerlin,42447,144,0.98,0.55
27146,11,4,GermanyFrankfurt,42447,139,0.98,0.55
27147,4,5,GermanyBerlin,42447,137,0.98,0.55
27148,4,4,GermanyFrankfurt,42447,133,0.98,0.55
27149,11,5,GermanyBerlin,42447,130,0.98,0.55
27150,10,3,Czech republicOstrava,42447,125,0.98,0.55
27151,11,5,GermanyBerlin,42447,125,0.98,0.55
27152,8,5,GermanyBerlin,42447,121,0.98,0.55
27153,1,3,Czech republicBrno,42447,119,0.98,0.55
27154,4,5,GermanyBerlin,42447,114,0.98,0.55
27155,5,3,Czech republicBrno,42447,112,0.98,0.55
27156,1,7,GermanyFrankfurt,42447,111,0.98,0.55
27157,11,4,GermanyFrankfurt,42447,110,0.98,0.55
27158,7,5,GermanyBerlin,42447,101,0.98,0.55
27159,9,5,GermanyBerlin,42447,101,0.98,0.55
27160,3,5,GermanyBerlin,42447,96,0.98,0.4
27161,6,6,GermanyDresden,42447,91,0.98,0.4
27162,4,7,GermanyFrankfurt,42447,89,0.98,0.4
27163,4,3,Czech republicBrno,42447,85,0.98,0.4
27164,1,5,GermanyBerlin,42447,82,0.98,0.4
27165,8,7,GermanyFrankfurt,42447,81,0.98,0.4
27166,3,3,Czech republicBrno,42447,79,0.98,0.4
27167,4,5,GermanyBerlin,42447,77,0.98,0.4
27168,8,2,DenmarkCopenhagen,42447,75,0.98,0.15
27169,10,7,GermanyFrankfurt,42447,71,0.98,0.15
27170,2,5,GermanyBerlin,42447,63,0.98,0.15
27171,9,7,GermanyFrankfurt,42447,62,0.98,0.15
27172,7,4,GermanyFrankfurt,42447,60,0.98,0.15
27173,4,5,GermanyBerlin,42447,38,0.98,0.15
27174,8,5,GermanyBerlin,42447,36,0.98,0.15
27175,6,5,GermanyBerlin,42447,34,0.98,0.15
27176,7,5,GermanyBerlin,42447,27,0.98,0.15
27177,1,5,GermanyBerlin,42447,14,0.98,0.01
27178,11,3,Czech republicOstrava,42447,12,0.98,0.01
27179,11,1,Czech republicPrague,42447,7,0.98,0
27180,8,7,GermanyFrankfurt,42447,6,0.98,0
27181,4,7,GermanyFrankfurt,42448,147,0.978,0.55
27182,8,5,GermanyBerlin,42448,144,0.978,0.55
27183,8,1,Czech republicPrague,42448,143,0.978,0.55
27184,10,5,GermanyBerlin,42448,143,0.978,0.55
27185,11,7,GermanyFrankfurt,42448,141,0.978,0.55
27186,4,5,GermanyBerlin,42448,141,0.978,0.55
27187,2,7,GermanyFrankfurt,42448,140,0.978,0.55
27188,2,1,Czech republicPrague,42448,136,0.978,0.55
27189,6,5,GermanyBerlin,42448,135,0.978,0.55
27190,4,3,Czech republicBrno,42448,134,0.978,0.55
27191,6,5,GermanyBerlin,42448,132,0.978,0.55
27192,5,5,GermanyBerlin,42448,132,0.978,0.55
27193,8,5,GermanyBerlin,42448,132,0.978,0.55
27194,9,6,GermanyDresden,42448,132,0.978,0.55
27195,10,4,GermanyFrankfurt,42448,129,0.978,0.55
27196,6,6,GermanyDresden,42448,126,0.978,0.55
27197,6,2,DenmarkCopenhagen,42448,124,0.978,0.55
27198,6,2,DenmarkCopenhagen,42448,123,0.978,0.55
27199,2,7,GermanyFrankfurt,42448,118,0.978,0.55
27200,4,3,Czech republicBrno,42448,112,0.978,0.55
27201,1,7,GermanyFrankfurt,42448,103,0.978,0.55
27202,5,1,Czech republicPrague,42448,101,0.978,0.55
27203,2,3,Czech republicBrno,42448,99,0.978,0.4
27204,5,6,GermanyDresden,42448,99,0.978,0.4
27205,8,7,GermanyFrankfurt,42448,98,0.978,0.4
27206,6,5,GermanyBerlin,42448,97,0.978,0.4
27207,4,1,Czech republicPrague,42448,87,0.978,0.4
27208,11,4,GermanyFrankfurt,42448,84,0.978,0.4
27209,6,7,GermanyFrankfurt,42448,83,0.978,0.4
27210,4,7,GermanyFrankfurt,42448,81,0.978,0.4
27211,4,4,GermanyFrankfurt,42448,80,0.978,0.4
27212,4,7,GermanyFrankfurt,42448,78,0.978,0.4
27213,11,5,GermanyBerlin,42448,68,0.978,0.15
27214,6,4,GermanyFrankfurt,42448,60,0.978,0.15
27215,2,5,GermanyBerlin,42448,58,0.978,0.15
27216,7,7,GermanyFrankfurt,42448,51,0.978,0.15
27217,1,1,Czech republicPrague,42448,47,0.978,0.15
27218,3,3,Czech republicBrno,42448,41,0.978,0.15
27219,3,5,GermanyBerlin,42448,39,0.978,0.15
27220,5,7,GermanyFrankfurt,42448,37,0.978,0.15
27221,8,4,GermanyFrankfurt,42448,34,0.978,0.15
27222,4,7,GermanyFrankfurt,42448,31,0.978,0.15
27223,4,5,GermanyBerlin,42448,24,0.978,0.01
27224,3,2,DenmarkCopenhagen,42448,23,0.978,0.01
27225,7,5,GermanyBerlin,42448,22,0.978,0.01
27226,6,7,GermanyFrankfurt,42448,20,0.978,0.01
27227,10,6,GermanyDresden,42448,13,0.978,0.01
27228,10,4,GermanyFrankfurt,42448,6,0.978,0
27229,11,6,GermanyDresden,42448,3,0.978,0
27230,10,3,Czech republicOstrava,42448,1,0.978,0
27231,3,2,DenmarkCopenhagen,42451,148,0.976,0.55
27232,1,4,GermanyFrankfurt,42451,147,0.976,0.55
27233,8,7,GermanyFrankfurt,42451,146,0.976,0.55
27234,7,2,DenmarkCopenhagen,42451,145,0.976,0.55
27235,1,3,Czech republicBrno,42451,144,0.976,0.55
27236,2,6,GermanyDresden,42451,143,0.976,0.55
27237,3,6,GermanyDresden,42451,142,0.976,0.55
27238,2,5,GermanyBerlin,42451,135,0.976,0.55
27239,11,1,Czech republicPrague,42451,132,0.976,0.55
27240,6,5,GermanyBerlin,42451,132,0.976,0.55
27241,7,4,GermanyFrankfurt,42451,130,0.976,0.55
27242,1,5,GermanyBerlin,42451,126,0.976,0.55
27243,3,6,GermanyDresden,42451,123,0.976,0.55
27244,5,6,GermanyDresden,42451,121,0.976,0.55
27245,7,5,GermanyBerlin,42451,121,0.976,0.55
27246,8,7,GermanyFrankfurt,42451,120,0.976,0.55
27247,5,5,GermanyBerlin,42451,117,0.976,0.55
27248,2,1,Czech republicPrague,42451,115,0.976,0.55
27249,9,5,GermanyBerlin,42451,110,0.976,0.55
27250,4,2,DenmarkCopenhagen,42451,108,0.976,0.55
27251,6,7,GermanyFrankfurt,42451,103,0.976,0.55
27252,1,2,DenmarkCopenhagen,42451,102,0.976,0.55
27253,3,7,GermanyFrankfurt,42451,100,0.976,0.55
27254,4,7,GermanyFrankfurt,42451,100,0.976,0.55
27255,7,7,GermanyFrankfurt,42451,96,0.976,0.4
27256,5,6,GermanyDresden,42451,92,0.976,0.4
27257,8,5,GermanyBerlin,42451,89,0.976,0.4
27258,10,5,GermanyBerlin,42451,87,0.976,0.4
27259,7,5,GermanyBerlin,42451,83,0.976,0.4
27260,8,3,Czech republicOstrava,42451,79,0.976,0.4
27261,9,7,GermanyFrankfurt,42451,78,0.976,0.4
27262,11,5,GermanyBerlin,42451,75,0.976,0.15
27263,2,5,GermanyBerlin,42451,70,0.976,0.15
27264,3,7,GermanyFrankfurt,42451,70,0.976,0.15
27265,7,7,GermanyFrankfurt,42451,67,0.976,0.15
27266,10,7,GermanyFrankfurt,42451,67,0.976,0.15
27267,5,1,Czech republicPrague,42451,59,0.976,0.15
27268,2,2,DenmarkCopenhagen,42451,58,0.976,0.15
27269,11,4,GermanyFrankfurt,42451,55,0.976,0.15
27270,3,1,Czech republicPrague,42451,48,0.976,0.15
27271,7,7,GermanyFrankfurt,42451,47,0.976,0.15
27272,11,4,GermanyFrankfurt,42451,45,0.976,0.15
27273,11,5,GermanyBerlin,42451,43,0.976,0.15
27274,11,4,GermanyFrankfurt,42451,40,0.976,0.15
27275,4,6,GermanyDresden,42451,38,0.976,0.15
27276,11,7,GermanyFrankfurt,42451,35,0.976,0.15
27277,10,3,Czech republicOstrava,42451,34,0.976,0.15
27278,7,5,GermanyBerlin,42451,34,0.976,0.15
27279,5,5,GermanyBerlin,42451,27,0.976,0.15
27280,7,5,GermanyBerlin,42451,24,0.976,0.01
27281,11,5,GermanyBerlin,42451,22,0.976,0.01
27282,7,5,GermanyBerlin,42451,21,0.976,0.01
27283,5,5,GermanyBerlin,42451,13,0.976,0.01
27284,9,5,GermanyBerlin,42451,13,0.976,0.01
27285,7,1,Czech republicPrague,42451,12,0.976,0.01
27286,2,1,Czech republicPrague,42451,11,0.976,0.01
27287,1,4,GermanyFrankfurt,42451,11,0.976,0.01
27288,3,5,GermanyBerlin,42451,9,0.976,0
27289,5,7,GermanyFrankfurt,42451,6,0.976,0
27290,11,4,GermanyFrankfurt,42451,1,0.976,0
27291,4,7,GermanyFrankfurt,42452,145,0.972,0.55
27292,5,1,Czech republicPrague,42452,143,0.972,0.55
27293,5,6,GermanyDresden,42452,142,0.972,0.55
27294,4,5,GermanyBerlin,42452,128,0.972,0.55
27295,5,2,DenmarkCopenhagen,42452,124,0.972,0.55
27296,6,2,DenmarkCopenhagen,42452,122,0.972,0.55
27297,5,2,DenmarkCopenhagen,42452,119,0.972,0.55
27298,5,7,GermanyFrankfurt,42452,115,0.972,0.55
27299,3,4,GermanyFrankfurt,42452,112,0.972,0.55
27300,7,1,Czech republicPrague,42452,112,0.972,0.55
27301,6,4,GermanyFrankfurt,42452,106,0.972,0.55
27302,3,5,GermanyBerlin,42452,105,0.972,0.55
27303,6,2,DenmarkCopenhagen,42452,102,0.972,0.55
27304,1,5,GermanyBerlin,42452,100,0.972,0.55
27305,10,5,GermanyBerlin,42452,99,0.972,0.4
27306,3,7,GermanyFrankfurt,42452,99,0.972,0.4
27307,7,2,DenmarkCopenhagen,42452,98,0.972,0.4
27308,1,5,GermanyBerlin,42452,93,0.972,0.4
27309,8,5,GermanyBerlin,42452,91,0.972,0.4
27310,9,4,GermanyFrankfurt,42452,89,0.972,0.4
27311,10,4,GermanyFrankfurt,42452,89,0.972,0.4
27312,6,4,GermanyFrankfurt,42452,86,0.972,0.4
27313,5,5,GermanyBerlin,42452,85,0.972,0.4
27314,8,3,Czech republicOstrava,42452,81,0.972,0.4
27315,11,5,GermanyBerlin,42452,79,0.972,0.4
27316,3,2,DenmarkCopenhagen,42452,78,0.972,0.4
27317,5,6,GermanyDresden,42452,77,0.972,0.4
27318,2,7,GermanyFrankfurt,42452,76,0.972,0.4
27319,1,7,GermanyFrankfurt,42452,75,0.972,0.15
27320,9,5,GermanyBerlin,42452,69,0.972,0.15
27321,5,7,GermanyFrankfurt,42452,64,0.972,0.15
27322,3,4,GermanyFrankfurt,42452,62,0.972,0.15
27323,4,1,Czech republicPrague,42452,61,0.972,0.15
27324,11,5,GermanyBerlin,42452,60,0.972,0.15
27325,1,6,GermanyDresden,42452,56,0.972,0.15
27326,6,3,Czech republicBrno,42452,55,0.972,0.15
27327,6,5,GermanyBerlin,42452,54,0.972,0.15
27328,5,6,GermanyDresden,42452,51,0.972,0.15
27329,4,7,GermanyFrankfurt,42452,50,0.972,0.15
27330,7,7,GermanyFrankfurt,42452,44,0.972,0.15
