fSalesPrimaryKey,ProductID,SalesRepID,Location,Date,Units,PercentOfStandardCost,RevenueDiscount
39591,6,1,Czech republicPrague,42759,45,0.962,0.25
39592,10,1,Czech republicPrague,43098,34,0.999,0.25
39593,9,5,GermanyBerlin,42969,85,0.984,0.4
39594,3,6,GermanyDresden,42909,10,0.978,0.05
39595,2,6,GermanyDresden,42845,79,0.976,0.4
39596,6,2,DenmarkCopenhagen,42877,70,0.975,0.35
39597,10,7,GermanyFrankfurt,42756,87,0.964,0.4
39598,6,3,Czech republicBrno,43014,172,0.99,0.55
39599,9,2,DenmarkCopenhagen,43034,8,0.993,0
39600,8,5,GermanyBerlin,43095,31,0.999,0.25
39601,8,1,Czech republicPrague,42776,66,0.962,0.35
39602,10,6,GermanyDresden,43021,35,0.991,0.25
39603,2,7,GermanyFrankfurt,42989,88,0.987,0.4
39604,9,6,GermanyDresden,42738,90,0.966,0.4
39605,7,2,DenmarkCopenhagen,43053,86,0.994,0.4
39606,2,1,Czech republicPrague,43002,99,0.99,0.4
39607,4,4,GermanyFrankfurt,42968,45,0.987,0.25
39608,10,1,Czech republicPrague,42847,68,0.976,0.35
39609,8,1,Czech republicPrague,42748,146,0.955,0.5
39610,7,5,GermanyBerlin,43077,125,0.997,0.5
39611,2,6,GermanyDresden,42768,44,0.961,0.25
39612,5,4,GermanyFrankfurt,42921,106,0.984,0.5
39613,11,6,GermanyDresden,42945,122,0.984,0.5
39614,8,2,DenmarkCopenhagen,43081,89,0.998,0.4
39615,8,2,DenmarkCopenhagen,42848,87,0.973,0.4
39616,10,4,GermanyFrankfurt,43068,194,0.996,0.6
39617,8,6,GermanyDresden,43029,43,0.991,0.25
39618,8,4,GermanyFrankfurt,42948,93,0.984,0.4
39619,7,2,DenmarkCopenhagen,42767,71,0.967,0.35
39620,10,7,GermanyFrankfurt,42931,21,0.982,0.2
39621,7,1,Czech republicPrague,42813,38,0.97,0.25
39622,9,3,Czech republicOstrava,42837,50,0.971,0.35
39623,1,1,Czech republicPrague,42864,38,0.973,0.25
39624,10,5,GermanyBerlin,42789,38,0.965,0.25
39625,4,1,Czech republicPrague,42955,105,0.984,0.5
39626,7,7,GermanyFrankfurt,42805,31,0.968,0.25
39627,5,1,Czech republicPrague,42976,25,0.988,0.25
39628,5,6,GermanyDresden,42799,189,0.962,0.6
39629,9,1,Czech republicPrague,42788,2,0.96,0
39630,6,5,GermanyBerlin,43008,27,0.988,0.25
39631,11,6,GermanyDresden,42849,41,0.975,0.25
39632,10,3,Czech republicOstrava,42968,95,0.987,0.4
39633,9,4,GermanyFrankfurt,42955,84,0.984,0.4
39634,10,6,GermanyDresden,43055,67,0.994,0.35
39635,7,5,GermanyBerlin,42795,37,0.967,0.25
39636,9,1,Czech republicPrague,43070,115,0.995,0.5
39637,9,7,GermanyFrankfurt,43004,69,0.989,0.35
39638,1,4,GermanyFrankfurt,42751,27,0.957,0.25
39639,6,4,GermanyFrankfurt,43094,36,0.999,0.25
39640,7,7,GermanyFrankfurt,42860,70,0.974,0.35
39641,5,1,Czech republicPrague,43009,87,0.99,0.4
39642,10,2,DenmarkCopenhagen,42874,73,0.976,0.35
39643,5,5,GermanyBerlin,42850,135,0.975,0.5
39644,6,4,GermanyFrankfurt,43019,25,0.99,0.25
39645,1,4,GermanyFrankfurt,43023,36,0.992,0.25
39646,6,4,GermanyFrankfurt,42848,35,0.973,0.25
39647,5,1,Czech republicPrague,42974,73,0.986,0.35
39648,9,7,GermanyFrankfurt,42802,47,0.967,0.25
39649,6,5,GermanyBerlin,43019,7,0.99,0
39650,3,4,GermanyFrankfurt,42993,26,0.989,0.25
39651,10,7,GermanyFrankfurt,43087,18,0.998,0.05
39652,6,6,GermanyDresden,42858,91,0.972,0.4
39653,10,7,GermanyFrankfurt,42936,42,0.984,0.25
39654,10,4,GermanyFrankfurt,42767,31,0.967,0.25
39655,5,5,GermanyBerlin,43091,78,0.999,0.4
39656,4,2,DenmarkCopenhagen,42985,35,0.986,0.25
39657,10,4,GermanyFrankfurt,42764,131,0.969,0.5
39658,2,6,GermanyDresden,43064,20,0.995,0.2
39659,4,6,GermanyDresden,43068,44,0.996,0.25
39660,7,1,Czech republicPrague,42902,72,0.982,0.35
39661,4,3,Czech republicBrno,42806,63,0.969,0.35
39662,8,2,DenmarkCopenhagen,43067,113,0.996,0.5
39663,1,4,GermanyFrankfurt,43066,46,0.996,0.25
39664,7,7,GermanyFrankfurt,42795,164,0.967,0.55
39665,5,3,Czech republicBrno,42841,49,0.97,0.25
39666,4,4,GermanyFrankfurt,42965,96,0.985,0.4
39667,6,7,GermanyFrankfurt,43000,97,0.989,0.4
39668,8,6,GermanyDresden,42820,162,0.973,0.55
39669,2,1,Czech republicPrague,42892,50,0.975,0.35
39670,2,2,DenmarkCopenhagen,42811,39,0.97,0.25
39671,1,4,GermanyFrankfurt,43095,118,0.999,0.5
39672,2,3,Czech republicBrno,42965,119,0.985,0.5
39673,6,4,GermanyFrankfurt,42905,92,0.981,0.4
39674,5,2,DenmarkCopenhagen,42890,49,0.976,0.25
39675,6,5,GermanyBerlin,43004,85,0.989,0.4
39676,1,4,GermanyFrankfurt,42936,53,0.984,0.35
39677,11,7,GermanyFrankfurt,42993,183,0.989,0.6
39678,4,3,Czech republicBrno,42806,92,0.969,0.4
39679,11,4,GermanyFrankfurt,42835,156,0.975,0.55
39680,4,6,GermanyDresden,42926,23,0.981,0.2
39681,2,4,GermanyFrankfurt,42786,29,0.971,0.25
39682,6,5,GermanyBerlin,42833,8,0.974,0
39683,8,4,GermanyFrankfurt,42974,70,0.986,0.35
39684,11,7,GermanyFrankfurt,42752,20,0.966,0.2
39685,10,5,GermanyBerlin,42891,49,0.978,0.25
39686,2,7,GermanyFrankfurt,43019,39,0.99,0.25
39687,6,3,Czech republicBrno,42988,48,0.988,0.25
39688,11,1,Czech republicPrague,42802,45,0.967,0.25
39689,1,5,GermanyBerlin,42920,37,0.98,0.25
39690,5,4,GermanyFrankfurt,42810,40,0.972,0.25
39691,2,1,Czech republicPrague,42848,36,0.973,0.25
39692,5,5,GermanyBerlin,43008,3,0.988,0
39693,10,5,GermanyBerlin,42917,40,0.978,0.25
39694,8,2,DenmarkCopenhagen,42813,32,0.97,0.25
39695,1,4,GermanyFrankfurt,42764,10,0.969,0.05
39696,7,3,Czech republicOstrava,42757,33,0.967,0.25
39697,1,5,GermanyBerlin,43059,129,0.995,0.5
39698,6,2,DenmarkCopenhagen,42986,31,0.988,0.25
39699,10,4,GermanyFrankfurt,42770,76,0.964,0.4
39700,7,6,GermanyDresden,42814,58,0.968,0.35
39701,6,5,GermanyBerlin,42738,32,0.966,0.25
39702,10,3,Czech republicOstrava,42820,44,0.973,0.25
39703,10,3,Czech republicOstrava,43014,39,0.99,0.25
39704,3,2,DenmarkCopenhagen,42826,79,0.971,0.4
39705,6,2,DenmarkCopenhagen,43092,64,0.999,0.35
39706,1,6,GermanyDresden,42920,35,0.98,0.25
39707,8,4,GermanyFrankfurt,43000,52,0.989,0.35
39708,9,6,GermanyDresden,42865,48,0.976,0.25
39709,8,7,GermanyFrankfurt,42926,45,0.981,0.25
39710,2,7,GermanyFrankfurt,42967,81,0.984,0.4
39711,5,4,GermanyFrankfurt,42767,80,0.967,0.4
39712,1,4,GermanyFrankfurt,42940,100,0.981,0.5
39713,8,1,Czech republicPrague,42968,83,0.987,0.4
39714,6,6,GermanyDresden,43059,76,0.995,0.4
39715,1,7,GermanyFrankfurt,42779,5,0.965,0
39716,5,1,Czech republicPrague,42786,79,0.971,0.4
39717,8,7,GermanyFrankfurt,42736,89,0.954,0.4
39718,8,6,GermanyDresden,43030,75,0.992,0.4
39719,4,4,GermanyFrankfurt,42957,25,0.986,0.25
39720,7,2,DenmarkCopenhagen,43020,150,0.991,0.55
39721,8,2,DenmarkCopenhagen,43015,77,0.991,0.4
39722,9,3,Czech republicOstrava,42911,29,0.981,0.25
39723,3,3,Czech republicBrno,42988,27,0.988,0.25
39724,4,6,GermanyDresden,42764,25,0.969,0.25
39725,1,2,DenmarkCopenhagen,43098,110,0.999,0.5
39726,5,6,GermanyDresden,42843,74,0.975,0.35
39727,9,6,GermanyDresden,42736,81,0.954,0.4
39728,5,2,DenmarkCopenhagen,42844,21,0.976,0.2
39729,3,7,GermanyFrankfurt,42910,185,0.979,0.6
39730,11,7,GermanyFrankfurt,42916,41,0.978,0.25
39731,7,2,DenmarkCopenhagen,43003,38,0.989,0.25
39732,7,1,Czech republicPrague,42914,2,0.979,0
39733,7,6,GermanyDresden,43012,61,0.99,0.35
39734,9,2,DenmarkCopenhagen,42803,5,0.968,0
39735,11,1,Czech republicPrague,42803,60,0.968,0.35
39736,8,7,GermanyFrankfurt,42783,32,0.965,0.25
39737,11,4,GermanyFrankfurt,42894,85,0.978,0.4
39738,3,4,GermanyFrankfurt,42745,43,0.962,0.25
39739,1,1,Czech republicPrague,43058,184,0.995,0.6
39740,9,1,Czech republicPrague,43076,151,0.997,0.55
39741,2,4,GermanyFrankfurt,42888,110,0.974,0.5
39742,4,6,GermanyDresden,42812,40,0.97,0.25
39743,9,1,Czech republicPrague,42737,27,0.96,0.25
39744,7,3,Czech republicOstrava,42781,44,0.96,0.25
39745,7,1,Czech republicPrague,43009,41,0.99,0.25
39746,4,6,GermanyDresden,42922,144,0.98,0.5
39747,5,2,DenmarkCopenhagen,42994,49,0.989,0.25
39748,2,7,GermanyFrankfurt,42975,46,0.984,0.25
39749,5,6,GermanyDresden,42800,89,0.963,0.4
39750,1,7,GermanyFrankfurt,42780,46,0.964,0.25
39751,10,3,Czech republicOstrava,42745,27,0.962,0.25
39752,1,1,Czech republicPrague,43063,25,0.996,0.25
39753,8,3,Czech republicOstrava,42922,29,0.98,0.25
39754,9,3,Czech republicOstrava,42758,35,0.96,0.25
39755,1,3,Czech republicBrno,42778,96,0.962,0.4
39756,8,7,GermanyFrankfurt,43100,48,0.999,0.25
39757,7,6,GermanyDresden,42856,114,0.971,0.5
39758,7,6,GermanyDresden,42857,66,0.969,0.35
39759,11,2,DenmarkCopenhagen,42828,48,0.974,0.25
39760,2,5,GermanyBerlin,42976,75,0.988,0.4
39761,4,3,Czech republicBrno,43033,191,0.991,0.6
39762,2,1,Czech republicPrague,42943,78,0.982,0.4
39763,6,1,Czech republicPrague,42768,36,0.961,0.25
39764,4,6,GermanyDresden,42838,36,0.973,0.25
39765,6,4,GermanyFrankfurt,42823,98,0.97,0.4
39766,11,5,GermanyBerlin,43005,34,0.989,0.25
39767,8,5,GermanyBerlin,43026,111,0.991,0.5
39768,3,7,GermanyFrankfurt,42974,163,0.986,0.55
39769,1,2,DenmarkCopenhagen,42905,38,0.981,0.25
39770,4,3,Czech republicBrno,42846,73,0.976,0.35
39771,5,7,GermanyFrankfurt,42745,44,0.962,0.25
39772,1,7,GermanyFrankfurt,42785,67,0.968,0.35
39773,1,5,GermanyBerlin,43038,30,0.992,0.25
39774,2,1,Czech republicPrague,43053,46,0.994,0.25
39775,6,2,DenmarkCopenhagen,43000,11,0.989,0.05
39776,9,2,DenmarkCopenhagen,42765,92,0.966,0.4
39777,2,3,Czech republicBrno,42780,119,0.964,0.5
39778,6,3,Czech republicBrno,42825,93,0.971,0.4
39779,1,3,Czech republicBrno,43003,62,0.989,0.35
39780,10,6,GermanyDresden,43049,27,0.994,0.25
39781,7,6,GermanyDresden,42747,58,0.962,0.35
39782,7,7,GermanyFrankfurt,42816,31,0.971,0.25
39783,8,7,GermanyFrankfurt,42745,91,0.962,0.4
39784,9,7,GermanyFrankfurt,42914,31,0.979,0.25
39785,6,1,Czech republicPrague,42764,72,0.969,0.35
39786,11,7,GermanyFrankfurt,42771,93,0.97,0.4
39787,11,6,GermanyDresden,43027,46,0.992,0.25
39788,7,3,Czech republicOstrava,42857,37,0.969,0.25
39789,6,5,GermanyBerlin,42786,87,0.971,0.4
39790,1,6,GermanyDresden,43012,68,0.99,0.35
39791,7,4,GermanyFrankfurt,42916,83,0.978,0.4
39792,7,7,GermanyFrankfurt,43008,96,0.988,0.4
39793,3,1,Czech republicPrague,42746,78,0.967,0.4
39794,2,5,GermanyBerlin,42846,44,0.976,0.25
39795,8,1,Czech republicPrague,42870,68,0.971,0.35
39796,7,4,GermanyFrankfurt,43098,37,0.999,0.25
39797,2,5,GermanyBerlin,43100,71,0.999,0.35
39798,1,2,DenmarkCopenhagen,42963,111,0.986,0.5
39799,4,1,Czech republicPrague,42945,87,0.984,0.4
39800,11,3,Czech republicOstrava,43045,152,0.994,0.55
39801,10,1,Czech republicPrague,43042,119,0.994,0.5
39802,6,6,GermanyDresden,42868,79,0.978,0.4
39803,7,4,GermanyFrankfurt,42946,47,0.984,0.25
39804,8,3,Czech republicOstrava,42772,44,0.961,0.25
39805,8,6,GermanyDresden,42940,43,0.981,0.25
39806,6,2,DenmarkCopenhagen,43058,31,0.995,0.25
39807,2,2,DenmarkCopenhagen,42984,129,0.988,0.5
39808,2,7,GermanyFrankfurt,43000,104,0.989,0.5
39809,1,3,Czech republicBrno,43065,53,0.996,0.35
39810,2,7,GermanyFrankfurt,42914,76,0.979,0.4
39811,1,5,GermanyBerlin,42826,83,0.971,0.4
39812,11,1,Czech republicPrague,43088,75,0.998,0.4
39813,9,5,GermanyBerlin,43069,187,0.996,0.6
39814,5,6,GermanyDresden,42840,43,0.974,0.25
39815,4,7,GermanyFrankfurt,42766,200,0.959,0.6
39816,5,1,Czech republicPrague,42992,29,0.99,0.25
39817,10,7,GermanyFrankfurt,42920,61,0.98,0.35
39818,10,7,GermanyFrankfurt,42805,108,0.968,0.5
39819,8,1,Czech republicPrague,42874,95,0.976,0.4
39820,1,4,GermanyFrankfurt,42971,71,0.987,0.35
39821,7,6,GermanyDresden,42755,48,0.957,0.25
39822,4,2,DenmarkCopenhagen,43043,108,0.993,0.5
39823,6,5,GermanyBerlin,42828,43,0.974,0.25
39824,6,2,DenmarkCopenhagen,42980,37,0.986,0.25
39825,7,3,Czech republicOstrava,42776,46,0.962,0.25
39826,10,6,GermanyDresden,43000,41,0.989,0.25
39827,10,4,GermanyFrankfurt,42895,128,0.981,0.5
39828,4,2,DenmarkCopenhagen,42766,61,0.959,0.35
39829,2,5,GermanyBerlin,42786,31,0.971,0.25
39830,5,5,GermanyBerlin,42866,59,0.977,0.35
39831,7,5,GermanyBerlin,43060,34,0.995,0.25
39832,3,6,GermanyDresden,42790,43,0.971,0.25
39833,9,5,GermanyBerlin,42948,35,0.984,0.25
39834,2,3,Czech republicBrno,43054,176,0.995,0.6
39835,6,4,GermanyFrankfurt,43085,48,0.998,0.25
39836,3,2,DenmarkCopenhagen,42793,175,0.969,0.6
39837,11,7,GermanyFrankfurt,42812,70,0.97,0.35
39838,6,2,DenmarkCopenhagen,42930,45,0.981,0.25
39839,11,6,GermanyDresden,42899,143,0.976,0.5
39840,4,5,GermanyBerlin,42902,175,0.982,0.6
39841,6,2,DenmarkCopenhagen,43077,98,0.997,0.4
39842,9,4,GermanyFrankfurt,42784,25,0.969,0.25
39843,3,6,GermanyDresden,42887,61,0.974,0.35
39844,8,5,GermanyBerlin,42840,136,0.974,0.5
39845,8,3,Czech republicOstrava,43031,44,0.993,0.25
39846,10,5,GermanyBerlin,42770,103,0.964,0.5
39847,3,1,Czech republicPrague,43014,126,0.99,0.5
39848,4,3,Czech republicBrno,42835,67,0.975,0.35
39849,3,4,GermanyFrankfurt,43096,143,0.999,0.5
39850,10,7,GermanyFrankfurt,42913,48,0.98,0.25
39851,5,4,GermanyFrankfurt,42758,36,0.96,0.25
39852,1,2,DenmarkCopenhagen,42942,46,0.98,0.25
39853,9,5,GermanyBerlin,43063,37,0.996,0.25
39854,3,3,Czech republicBrno,42906,6,0.977,0
39855,6,4,GermanyFrankfurt,43045,27,0.994,0.25
39856,10,5,GermanyBerlin,42817,39,0.964,0.25
39857,11,3,Czech republicOstrava,43007,33,0.989,0.25
39858,5,7,GermanyFrankfurt,42952,43,0.983,0.25
39859,10,1,Czech republicPrague,42748,28,0.955,0.25
39860,10,1,Czech republicPrague,42805,55,0.968,0.35
39861,3,4,GermanyFrankfurt,42888,150,0.974,0.55
39862,5,5,GermanyBerlin,43098,32,0.999,0.25
39863,7,7,GermanyFrankfurt,43049,197,0.994,0.6
39864,1,3,Czech republicBrno,42881,27,0.979,0.25
39865,1,4,GermanyFrankfurt,42854,73,0.977,0.35
39866,8,1,Czech republicPrague,42896,86,0.981,0.4
39867,8,3,Czech republicOstrava,42737,74,0.96,0.35
39868,5,5,GermanyBerlin,42800,72,0.963,0.35
39869,7,4,GermanyFrankfurt,42780,151,0.964,0.55
39870,1,4,GermanyFrankfurt,43087,130,0.998,0.5
39871,11,1,Czech republicPrague,43069,182,0.996,0.6
39872,8,6,GermanyDresden,42846,43,0.976,0.25
39873,8,5,GermanyBerlin,42821,49,0.97,0.25
39874,10,7,GermanyFrankfurt,42889,28,0.977,0.25
39875,2,7,GermanyFrankfurt,43059,28,0.995,0.25
39876,3,6,GermanyDresden,42817,35,0.964,0.25
39877,5,3,Czech republicBrno,42800,28,0.963,0.25
39878,10,7,GermanyFrankfurt,43007,106,0.989,0.5
39879,10,2,DenmarkCopenhagen,42859,38,0.973,0.25
39880,11,5,GermanyBerlin,42831,38,0.969,0.25
39881,6,1,Czech republicPrague,42892,44,0.975,0.25
39882,8,1,Czech republicPrague,43059,88,0.995,0.4
39883,9,4,GermanyFrankfurt,42745,48,0.962,0.25
39884,10,5,GermanyBerlin,42782,27,0.97,0.25
39885,6,6,GermanyDresden,43023,55,0.992,0.35
39886,6,3,Czech republicBrno,42862,76,0.977,0.4
39887,1,6,GermanyDresden,42799,26,0.962,0.25
39888,3,7,GermanyFrankfurt,42757,108,0.967,0.5
39889,11,1,Czech republicPrague,42910,40,0.979,0.25
39890,2,7,GermanyFrankfurt,42794,36,0.97,0.25
39891,6,1,Czech republicPrague,43024,193,0.992,0.6
39892,1,7,GermanyFrankfurt,42958,108,0.986,0.5
39893,4,7,GermanyFrankfurt,42945,43,0.984,0.25
39894,7,4,GermanyFrankfurt,42976,72,0.988,0.35
39895,6,5,GermanyBerlin,43073,166,0.997,0.55
39896,9,4,GermanyFrankfurt,43035,183,0.991,0.6
39897,2,1,Czech republicPrague,42996,101,0.99,0.5
39898,2,2,DenmarkCopenhagen,43096,42,0.999,0.25
39899,6,6,GermanyDresden,42990,60,0.987,0.35
39900,5,2,DenmarkCopenhagen,42791,47,0.964,0.25
39901,2,6,GermanyDresden,42791,44,0.964,0.25
39902,8,4,GermanyFrankfurt,42911,73,0.981,0.35
39903,6,7,GermanyFrankfurt,42752,61,0.966,0.35
39904,10,6,GermanyDresden,42988,12,0.988,0.05
39905,1,3,Czech republicBrno,42945,32,0.984,0.25
39906,4,7,GermanyFrankfurt,43063,144,0.996,0.5
39907,4,5,GermanyBerlin,42919,40,0.982,0.25
39908,7,2,DenmarkCopenhagen,42771,74,0.97,0.35
39909,11,3,Czech republicOstrava,42798,101,0.964,0.5
39910,5,3,Czech republicBrno,42781,81,0.96,0.4
39911,8,2,DenmarkCopenhagen,43057,84,0.994,0.4
39912,10,6,GermanyDresden,42875,105,0.976,0.5
39913,7,3,Czech republicOstrava,42770,56,0.964,0.35
39914,4,4,GermanyFrankfurt,43066,38,0.996,0.25
39915,8,6,GermanyDresden,42794,189,0.97,0.6
39916,11,2,DenmarkCopenhagen,42983,85,0.988,0.4
39917,9,7,GermanyFrankfurt,43032,37,0.993,0.25
39918,1,1,Czech republicPrague,42973,166,0.984,0.55
39919,11,7,GermanyFrankfurt,42921,98,0.984,0.4
39920,11,6,GermanyDresden,42778,26,0.962,0.25
39921,10,3,Czech republicOstrava,42774,74,0.96,0.35
39922,7,7,GermanyFrankfurt,42984,34,0.988,0.25
39923,11,2,DenmarkCopenhagen,42792,141,0.962,0.5
39924,11,1,Czech republicPrague,42961,69,0.985,0.35
39925,6,7,GermanyFrankfurt,42925,36,0.981,0.25
39926,8,6,GermanyDresden,42952,74,0.983,0.35
39927,10,1,Czech republicPrague,42789,76,0.965,0.4
39928,6,4,GermanyFrankfurt,42886,44,0.974,0.25
39929,3,6,GermanyDresden,42818,84,0.972,0.4
39930,10,3,Czech republicOstrava,43066,70,0.996,0.35
39931,7,7,GermanyFrankfurt,42831,89,0.969,0.4
39932,2,5,GermanyBerlin,42973,74,0.984,0.35
39933,5,3,Czech republicBrno,42884,39,0.974,0.25
39934,11,3,Czech republicOstrava,42852,52,0.976,0.35
39935,3,1,Czech republicPrague,42752,28,0.966,0.25
39936,2,5,GermanyBerlin,42952,47,0.983,0.25
39937,7,1,Czech republicPrague,42827,50,0.974,0.35
39938,9,5,GermanyBerlin,42917,76,0.978,0.4
39939,5,1,Czech republicPrague,42823,107,0.97,0.5
39940,4,2,DenmarkCopenhagen,42804,86,0.964,0.4
39941,4,3,Czech republicBrno,42965,47,0.985,0.25
39942,4,2,DenmarkCopenhagen,42942,42,0.98,0.25
39943,8,1,Czech republicPrague,42880,29,0.977,0.25
39944,3,3,Czech republicBrno,42973,48,0.984,0.25
39945,1,7,GermanyFrankfurt,43038,167,0.992,0.55
39946,5,1,Czech republicPrague,43092,30,0.999,0.25
39947,4,2,DenmarkCopenhagen,43051,70,0.995,0.35
39948,5,3,Czech republicBrno,42845,33,0.976,0.25
39949,8,7,GermanyFrankfurt,42815,54,0.973,0.35
39950,8,6,GermanyDresden,42861,194,0.976,0.6
39951,11,3,Czech republicOstrava,42972,83,0.985,0.4
39952,3,4,GermanyFrankfurt,43029,44,0.991,0.25
39953,3,6,GermanyDresden,42933,47,0.983,0.25
39954,6,1,Czech republicPrague,42854,169,0.977,0.55
39955,10,1,Czech republicPrague,43072,50,0.997,0.35
39956,1,5,GermanyBerlin,42780,33,0.964,0.25
39957,6,6,GermanyDresden,43074,175,0.997,0.6
39958,4,5,GermanyBerlin,42771,37,0.97,0.25
39959,9,6,GermanyDresden,42752,83,0.966,0.4
39960,3,1,Czech republicPrague,42914,82,0.979,0.4
39961,1,5,GermanyBerlin,42988,65,0.988,0.35
39962,10,7,GermanyFrankfurt,42941,79,0.981,0.4
39963,3,4,GermanyFrankfurt,42923,50,0.984,0.35
39964,3,2,DenmarkCopenhagen,42950,91,0.984,0.4
39965,1,7,GermanyFrankfurt,42751,111,0.957,0.5
39966,6,3,Czech republicBrno,43003,35,0.989,0.25
39967,6,7,GermanyFrankfurt,42754,67,0.967,0.35
39968,8,6,GermanyDresden,42848,30,0.973,0.25
39969,5,4,GermanyFrankfurt,42998,30,0.99,0.25
39970,10,6,GermanyDresden,42822,57,0.974,0.35
39971,1,4,GermanyFrankfurt,42895,42,0.981,0.25
39972,8,4,GermanyFrankfurt,42745,44,0.962,0.25
39973,10,5,GermanyBerlin,43068,66,0.996,0.35
39974,9,1,Czech republicPrague,43025,75,0.991,0.4
39975,4,7,GermanyFrankfurt,42965,12,0.985,0.05
39976,11,4,GermanyFrankfurt,42893,78,0.977,0.4
39977,7,1,Czech republicPrague,42738,154,0.966,0.55
39978,2,1,Czech republicPrague,43063,27,0.996,0.25
39979,3,3,Czech republicBrno,42820,42,0.973,0.25
39980,11,1,Czech republicPrague,42920,34,0.98,0.25
39981,9,4,GermanyFrankfurt,43043,87,0.993,0.4
39982,8,5,GermanyBerlin,42989,28,0.987,0.25
39983,1,6,GermanyDresden,42803,35,0.968,0.25
39984,7,4,GermanyFrankfurt,42774,92,0.96,0.4
39985,6,6,GermanyDresden,42939,42,0.983,0.25
39986,1,6,GermanyDresden,42763,56,0.967,0.35
39987,1,5,GermanyBerlin,43050,64,0.993,0.35
39988,10,6,GermanyDresden,42810,39,0.972,0.25
39989,7,5,GermanyBerlin,42762,39,0.966,0.25
39990,4,7,GermanyFrankfurt,43041,121,0.994,0.5
39991,1,4,GermanyFrankfurt,42940,53,0.981,0.35
39992,6,1,Czech republicPrague,43074,42,0.997,0.25
39993,7,4,GermanyFrankfurt,42808,77,0.964,0.4
39994,7,7,GermanyFrankfurt,43037,89,0.993,0.4
39995,3,6,GermanyDresden,42847,81,0.976,0.4
39996,7,5,GermanyBerlin,42931,77,0.982,0.4
39997,9,4,GermanyFrankfurt,42856,74,0.971,0.35
39998,2,5,GermanyBerlin,42806,48,0.969,0.25
39999,6,4,GermanyFrankfurt,43001,63,0.989,0.35
40000,8,5,GermanyBerlin,42749,75,0.955,0.4
40001,1,6,GermanyDresden,42968,85,0.987,0.4
40002,1,4,GermanyFrankfurt,43100,92,0.999,0.4
40003,4,7,GermanyFrankfurt,42839,120,0.972,0.5
40004,11,4,GermanyFrankfurt,42844,40,0.976,0.25
40005,8,2,DenmarkCopenhagen,42850,44,0.975,0.25
40006,8,6,GermanyDresden,42813,41,0.97,0.25
40007,11,1,Czech republicPrague,42789,112,0.965,0.5
40008,7,1,Czech republicPrague,43012,153,0.99,0.55
40009,9,2,DenmarkCopenhagen,42850,164,0.975,0.55
40010,11,7,GermanyFrankfurt,43013,41,0.989,0.25
40011,7,7,GermanyFrankfurt,42881,30,0.979,0.25
40012,1,7,GermanyFrankfurt,43044,42,0.994,0.25
40013,10,3,Czech republicOstrava,42804,2,0.964,0
40014,1,3,Czech republicBrno,43064,69,0.995,0.35
40015,3,5,GermanyBerlin,42821,108,0.97,0.5
40016,4,2,DenmarkCopenhagen,42857,35,0.969,0.25
40017,3,1,Czech republicPrague,42919,26,0.982,0.25
40018,4,2,DenmarkCopenhagen,43083,85,0.998,0.4
40019,9,5,GermanyBerlin,43044,111,0.994,0.5
40020,8,7,GermanyFrankfurt,42890,57,0.976,0.35
40021,9,4,GermanyFrankfurt,42795,173,0.967,0.55
40022,8,2,DenmarkCopenhagen,42920,93,0.98,0.4
40023,11,5,GermanyBerlin,42868,68,0.978,0.35
40024,11,6,GermanyDresden,42928,71,0.979,0.35
40025,10,6,GermanyDresden,42942,158,0.98,0.55
40026,11,5,GermanyBerlin,42904,32,0.98,0.25
40027,8,3,Czech republicOstrava,43003,29,0.989,0.25
40028,2,1,Czech republicPrague,42933,46,0.983,0.25
40029,5,2,DenmarkCopenhagen,43060,198,0.995,0.6
40030,4,6,GermanyDresden,42892,99,0.975,0.4
40031,5,5,GermanyBerlin,43068,32,0.996,0.25
40032,11,4,GermanyFrankfurt,42777,86,0.96,0.4
40033,10,5,GermanyBerlin,42743,65,0.963,0.35
40034,9,2,DenmarkCopenhagen,42926,102,0.981,0.5
40035,5,7,GermanyFrankfurt,43097,113,0.999,0.5
40036,2,4,GermanyFrankfurt,43066,167,0.996,0.55
40037,10,7,GermanyFrankfurt,43019,40,0.99,0.25
40038,1,1,Czech republicPrague,42982,138,0.989,0.5
40039,1,3,Czech republicBrno,43092,41,0.999,0.25
40040,8,4,GermanyFrankfurt,42793,100,0.969,0.5
40041,7,1,Czech republicPrague,42975,66,0.984,0.35
40042,4,5,GermanyBerlin,42766,39,0.959,0.25
40043,7,6,GermanyDresden,43055,50,0.994,0.35
40044,5,2,DenmarkCopenhagen,43083,74,0.998,0.35
40045,7,5,GermanyBerlin,42810,69,0.972,0.35
40046,4,3,Czech republicBrno,42998,80,0.99,0.4
40047,2,7,GermanyFrankfurt,43084,63,0.998,0.35
40048,10,5,GermanyBerlin,42868,43,0.978,0.25
40049,8,6,GermanyDresden,42975,39,0.984,0.25
40050,9,4,GermanyFrankfurt,42762,28,0.966,0.25
40051,2,1,Czech republicPrague,42886,33,0.974,0.25
40052,11,6,GermanyDresden,42753,53,0.966,0.35
40053,9,2,DenmarkCopenhagen,42965,80,0.985,0.4
40054,2,1,Czech republicPrague,42953,83,0.982,0.4
40055,7,3,Czech republicOstrava,42800,30,0.963,0.25
40056,2,5,GermanyBerlin,42927,54,0.981,0.35
40057,9,4,GermanyFrankfurt,42927,40,0.981,0.25
